R_center,X_bar,std,n,var,x,y,yhat,resid,w
1022501.0,0.4685031031319978,0.1598474191453605,2251,0.02555119740743256,0.07226602029498029,0.4685031031319978,0.4685255600039001,-2.2456871902332143e-05,1.0004422212395083
1067511.0,0.4685592804709854,0.15967682298704688,2250,0.025496687799236705,0.07204174792992502,0.4685592804709854,0.46841060765469034,0.00014867281629504792,0.999997777782716
1112511.0,0.46827140445243154,0.15985738455970785,2250,0.025554383398270323,0.07182808859181997,0.46827140445243154,0.4683010950857221,-2.9690633290557766e-05,0.999997777782716
1157511.0,0.4683447673612511,0.15961871632272515,2250,0.025478134600514603,0.0716240920612924,0.4683447673612511,0.4681965352554951,0.00014823210575598544,0.999997777782716
1202511.0,0.46823514615699957,0.15960826613913223,2250,0.025474798619940064,0.07142896720357372,0.46823514615699957,0.4680965226624212,0.00013862349457838263,0.999997777782716
1247511.0,0.46790628629390973,0.15975575560801528,2250,0.025521901449887904,0.0712420144220798,0.46790628629390973,0.46800069872344086,-9.441242953112106e-05,0.999997777782716
1292511.0,0.4680206142605356,0.15956864942811905,2250,0.02546215388031396,0.07106261219358881,0.4680206142605356,0.4679087448725354,0.00011186938800017421,0.999997777782716
1337511.0,0.46770660962972177,0.15971457017607615,2250,0.025508743926528753,0.07089020597750327,0.46770660962972177,0.4678203768760927,-0.00011376724637091051,0.999997777782716
1382511.0,0.46781614617186845,0.15951328968933506,2250,0.02544448958751373,0.07072429901584153,0.46781614617186845,0.4677353401173794,8.080605448906875e-05,0.999997777782716
1427511.0,0.4675792781762543,0.15971160078419544,2250,0.025507795425050217,0.07056444465135164,0.4675792781762543,0.46765340565913693,-7.412748288265769e-05,0.999997777782716
1472511.0,0.4676813929948742,0.15948658253218187,2250,0.025435970007794458,0.07041023987386169,0.4676813929948742,0.4675743669357192,0.00010702605915502428,0.999997777782716
1517511.0,0.46760581468781737,0.1593861828073191,2250,0.02540395526988814,0.07026131986739917,0.46760581468781737,0.4674980369581806,0.00010777772963677101,0.999997777782716
1562511.0,0.46732974822062495,0.15963622587015686,2250,0.02548372461006774,0.07011735337815833,0.46732974822062495,0.4674242459400958,-9.449771947084296e-05,0.999997777782716
1607511.0,0.46744874265093644,0.15946072638540362,2250,0.02542772325936056,0.06997803875993402,0.46744874265093644,0.46735283927061955,9.590338031689738e-05,0.999997777782716
1652511.0,0.4671820723600711,0.15962255727192073,2250,0.025479360790027616,0.06984310058195485,0.4671820723600711,0.46728367577580837,-0.0001016034157372836,0.999997777782716
1697511.0,0.467321449280508,0.15943784526342727,2250,0.02542042650224458,0.06971228670616104,0.467321449280508,0.46721662622055876,0.0001048230599492439,0.999997777782716
1742511.0,0.4670708315157702,0.1596019212573357,2250,0.025472773269032783,0.06958536575836746,0.4670708315157702,0.46715157201243457,-8.074049666434435e-05,0.999997777782716
1787511.0,0.46718871276926527,0.15940640891473373,2250,0.025410403203091302,0.06946212493153148,0.46718871276926527,0.46708840407571683,0.0001003086935484343,0.999997777782716
1832511.0,0.4671357840456009,0.1593978277764908,2250,0.025407667499863826,0.06934236807033177,0.4671357840456009,0.4670270218696412,0.00010876217595973126,0.999997777782716
1877511.0,0.46682849756267114,0.15953880049847263,2250,0.025452628864491452,0.06922591399507712,0.46682849756267114,0.46696733252930595,-0.00013883496663480432,0.999997777782716
1922511.0,0.4670140726422675,0.1593668522545789,2250,0.025397793597532775,0.06911259503007626,0.4670140726422675,0.4669092501113778,0.00010482253088972548,0.999997777782716
