R_center,X_bar,std,n,var
1022501.0,0.5508140813026037,0.05265636176868719,2251,0.002772692434714862
1067511.0,0.551502516316692,0.07575890071834071,2250,0.005739411038051405
1112511.0,0.5505030873555355,0.05177128297745529,2250,0.002680265741131752
1157511.0,0.5501498117503578,0.051377492553408816,2250,0.0026396467410755783
1202511.0,0.5501485839498369,0.05202509214454619,2250,0.0027066102126485215
1247511.0,0.5497885553480991,0.05050019005511353,2250,0.0025502691956025875
1292511.0,0.5497620572237009,0.05203928746080392,2250,0.002708087439428184
1337511.0,0.5495328182282737,0.05115609458403877,2250,0.0026169460130911204
1382511.0,0.5495123953923458,0.05337145625358737,2250,0.0028485123426285905
1427511.0,0.5493697344531049,0.050725462282164874,2250,0.0025730725237393315
1472511.0,0.5490393238208503,0.050116431114264164,2250,0.002511656667630785
1517511.0,0.5489471608948067,0.05060427861146469,2250,0.0025607930137867426
1562511.0,0.5486357091412115,0.04763763030817473,2250,0.0022693438213783274
1607511.0,0.5486907832776671,0.049493752373641814,2250,0.002449631524023375
1652511.0,0.5485188276407511,0.049136472258303254,2250,0.0024143929059910053
1697511.0,0.548509545041036,0.0501770533246524,2250,0.002517736680345011
1742511.0,0.5484993341915915,0.051855015363165,2250,0.0026889426183140785
1787511.0,0.5482514815683427,0.04946671651557112,2250,0.0024469560428318766
1832511.0,0.5481466624135689,0.04891761896430048,2250,0.00239293344513649
1877511.0,0.5479844521363137,0.049026996018733185,2250,0.0024036463386208798
1922511.0,0.5479487354293849,0.04867365357994637,2250,0.0023691245528206263
1967511.0,0.5477927137067525,0.048547202631888435,2250,0.0023568308833816355
2012511.0,0.5477882999449316,0.049379626067582234,2250,0.002438347470574247
2057511.0,0.5479374270038165,0.05415515970166153,2250,0.0029327813223124647
2102511.0,0.5474105030839631,0.04726070825475498,2250,0.0022335745447410655
2147511.0,0.5474266494213356,0.048035712685907075,2250,0.002307429693243014
2192511.0,0.5474247584717564,0.04851802854249837,2250,0.0023539990936506864
2237511.0,0.5472589635799556,0.04768629349222655,2250,0.0022739825870267683
2282511.0,0.5470326817101391,0.046052947817072316,2250,0.002120874002641986
2327511.0,0.5472371507313183,0.04904874730933192,2250,0.002405779612614695
2372511.0,0.5470061374029124,0.04720853727231093,2250,0.0022286459913911706
2417511.0,0.5471582723874466,0.05215287737794993,2250,0.0027199226187994813
2462511.0,0.54679913829898,0.046635709541854066,2250,0.0021748894044721786
2507511.0,0.5468098294230733,0.04717703167580306,2250,0.0022256723177397253
2552511.0,0.5467615240758378,0.04767171186122111,2250,0.0022725921117792893
2597511.0,0.546609613632356,0.04678007746897121,2250,0.002188375648002948
2642511.0,0.5465253854904947,0.047016771942749246,2250,0.002210576843916493
2687511.0,0.5464782042784645,0.04702925282977223,2250,0.0022117506217266395
