R_center,X_bar,std,n,var
1022501.0,0.4685031031319978,0.1598474191453605,2251,0.02555119740743256
1067511.0,0.4685592804709854,0.15967682298704688,2250,0.025496687799236705
1112511.0,0.46827140445243154,0.15985738455970785,2250,0.025554383398270323
1157511.0,0.4683447673612511,0.15961871632272515,2250,0.025478134600514603
1202511.0,0.46823514615699957,0.15960826613913223,2250,0.025474798619940064
1247511.0,0.46790628629390973,0.15975575560801528,2250,0.025521901449887904
1292511.0,0.4680206142605356,0.15956864942811905,2250,0.02546215388031396
1337511.0,0.46770660962972177,0.15971457017607615,2250,0.025508743926528753
1382511.0,0.46781614617186845,0.15951328968933506,2250,0.02544448958751373
1427511.0,0.4675792781762543,0.15971160078419544,2250,0.025507795425050217
1472511.0,0.4676813929948742,0.15948658253218187,2250,0.025435970007794458
1517511.0,0.46760581468781737,0.1593861828073191,2250,0.02540395526988814
1562511.0,0.46732974822062495,0.15963622587015686,2250,0.02548372461006774
1607511.0,0.46744874265093644,0.15946072638540362,2250,0.02542772325936056
1652511.0,0.4671820723600711,0.15962255727192073,2250,0.025479360790027616
1697511.0,0.467321449280508,0.15943784526342727,2250,0.02542042650224458
1742511.0,0.4670708315157702,0.1596019212573357,2250,0.025472773269032783
1787511.0,0.46718871276926527,0.15940640891473373,2250,0.025410403203091302
1832511.0,0.4671357840456009,0.1593978277764908,2250,0.025407667499863826
1877511.0,0.46682849756267114,0.15953880049847263,2250,0.025452628864491452
1922511.0,0.4670140726422675,0.1593668522545789,2250,0.025397793597532775
1967511.0,0.46676658164597373,0.15954526605615799,2250,0.025454691920930236
2012511.0,0.4668761728652382,0.15933472266176504,2250,0.025387553845701582
2057511.0,0.46665412672187245,0.15951989599458283,2250,0.02544659721812252
2102511.0,0.46680351627788846,0.15922712542086218,2250,0.025353277469790974
2147511.0,0.46674397830284226,0.15929759349566008,2250,0.025375723293508567
2192511.0,0.46644700840719905,0.15947967549690345,2250,0.025433766896597626
2237511.0,0.4666271186721369,0.15929100994298312,2250,0.025373625848655545
2282511.0,0.46637976333832043,0.15945322819971758,2250,0.02542533198331121
2327511.0,0.4665322631131022,0.1592630066867665,2250,0.025364705298909027
2372511.0,0.46629761863091507,0.15943524682410556,2250,0.025419597929863463
2417511.0,0.4664299091249213,0.15925798094151855,2250,0.025363104493569086
2462511.0,0.46640701876193996,0.15922762321916312,2250,0.025353435996023774
2507511.0,0.4661296417974707,0.15941641941039478,2250,0.02541359477763089
2552511.0,0.46630241937991507,0.1592251122715006,2250,0.02535263637787197
2597511.0,0.46605451724000935,0.15938146670146947,2250,0.02540245192791162
2642511.0,0.4662490973086414,0.15912685556632894,2250,0.02532135616242731
2687511.0,0.46599473972822447,0.1593812310899944,2250,0.0254023768237622
2732511.0,0.46613840459192973,0.15919257699815095,2250,0.02534227657131222
2777511.0,0.4660956540190009,0.15916897712605052,2250,0.025334763279353193
2822511.0,0.46584715606592664,0.15936614281606923,2250,0.025397567476071775
2867511.0,0.46604241217301823,0.1591523315449581,2250,0.025329464636196262
2912511.0,0.46579712581825594,0.1593633481753475,2250,0.025396676741657034
2957511.0,0.46595921697560666,0.15916617641665268,2250,0.025333871715097003
3002511.0,0.46571997130874004,0.1593204885562485,2250,0.02538301807380171
3047511.0,0.4658883060954991,0.15914244070193806,2250,0.02532631643256987
3092511.0,0.4658812887277787,0.15912755159943945,2250,0.025321577678032264
3137511.0,0.46563303742279066,0.15933348498369707,2250,0.025387159437050017
3182511.0,0.46583959568863026,0.15902076256382397,2250,0.02528760292638008
3227511.0,0.46555202128518625,0.15931665900135364,2250,0.025381797835353596
3272511.0,0.46572004768642705,0.15909520855353163,2250,0.025311285384691722
3317511.0,0.46547201785575465,0.15928367924121345,2250,0.025371290472617773
3362511.0,0.46561743759037605,0.15909012388900287,2250,0.02530966751901828
3407511.0,0.46562708556568666,0.15907611157122983,2250,0.02530520927262236
3452511.0,0.46538591935463025,0.1592790030015592,2250,0.025369800797170706
3497511.0,0.4655537802138996,0.15906223933110822,2250,0.02530079598102675
3542511.0,0.4653205185928271,0.15927361515963578,2250,0.02536808448601976
3587511.0,0.4654754128092831,0.15903415659583003,2250,0.02529186296414699
3632511.0,0.4652587797601973,0.15925033980445819,2250,0.025360670727835398
