R_center,X_bar,std,n,var
1022501.0,0.15683179955623455,0.007103562932741223,2251,5.046060633941508e-05
1067511.0,0.15678141996994535,0.007522860858314145,2250,5.659343549355503e-05
1112511.0,0.15668017621465824,0.006613056422899581,2250,4.3732515252453396e-05
1157511.0,0.15671585485065334,0.006563273428260616,2250,4.307655809411186e-05
1202511.0,0.15674051715877332,0.006795909476847284,2250,4.618438561750272e-05
1247511.0,0.15684012283955734,0.007340101189664381,2250,5.3877085474512463e-05
1292511.0,0.1567906150982969,0.006689269109689627,2250,4.474632122184785e-05
1337511.0,0.1567652045487098,0.007243970700578158,2250,5.247511151083481e-05
1382511.0,0.1567575888357049,0.006706422851545134,2250,4.4976107463726764e-05
1427511.0,0.15676740218626312,0.006664894233233223,2250,4.442081514018547e-05
1472511.0,0.15680876839742267,0.006976278455485334,2250,4.866846108846884e-05
1517511.0,0.15682766948604268,0.007126143405551276,2250,5.078191983648194e-05
1562511.0,0.15681913472200934,0.006639131850692949,2250,4.407807173088558e-05
1607511.0,0.15689464522917998,0.006951436396191495,2250,4.83224679702958e-05
1652511.0,0.15690890217557554,0.0071501132936194495,2250,5.112412011159357e-05
1697511.0,0.15686041138840845,0.0069217614905448055,2250,4.791078213198905e-05
1742511.0,0.15680706935459243,0.006777793838735413,2250,4.593848932039973e-05
1787511.0,0.15681577442712932,0.006557540706241416,2250,4.300134011401316e-05
1832511.0,0.15688716759189777,0.007865837077015464,2250,6.187139292215117e-05
1877511.0,0.15684919103942044,0.006833842187249745,2250,4.670139904023438e-05
1922511.0,0.15684991205797777,0.00664177507150231,2250,4.4113176100429516e-05
1967511.0,0.15687349659758712,0.007065749216817218,2250,4.992481199495313e-05
2012511.0,0.15679215009230177,0.006376706762148681,2250,4.0662389130432715e-05
2057511.0,0.15684083818638223,0.006631420979739123,2250,4.397574421052419e-05
2102511.0,0.156783606402172,0.006378101367636674,2250,4.0680177055848813e-05
2147511.0,0.15678184514585866,0.006587243382361651,2250,4.339177537846736e-05
2192511.0,0.15681540213479733,0.0068757254323786,2250,4.727560022145789e-05
