R_center,X_bar,std,n,var,x,y,yhat,resid,w
1022501.0,0.155326969027323,0.012275632285210414,2251,0.00015069114800170025,0.07226602029498029,0.155326969027323,0.15529790368711868,2.9065340204303958e-05,1.0004422212395083
1067511.0,0.15525091316043332,0.012268763450109688,2250,0.00015052255659474736,0.07204174792992502,0.15525091316043332,0.15530024520630162,-4.933204586829443e-05,0.999997777782716
1112511.0,0.1552992971726102,0.011832762803036872,2250,0.000140014275552933,0.07182808859181997,0.1552992971726102,0.15530247592000845,-3.1787473982469727e-06,0.999997777782716
1157511.0,0.15525535297773332,0.012273967373595871,2250,0.00015065027508809594,0.0716240920612924,0.15525535297773332,0.15530460574901958,-4.9252771286256714e-05,0.999997777782716
1202511.0,0.15526336994540532,0.012271321315317234,2250,0.0001505853268237591,0.07142896720357372,0.15526336994540532,0.15530664295319008,-4.32730077847554e-05,0.999997777782716
1247511.0,0.15531271008035735,0.012268280012047945,2250,0.00015051069445401515,0.0712420144220798,0.15531271008035735,0.1553085948366692,4.1152436881519705e-06,0.999997777782716
1292511.0,0.1553183538993209,0.01228014593963781,2250,0.00015080198429880297,0.07106261219358881,0.1553183538993209,0.15531046788847996,7.886010840923996e-06,0.999997777782716
1337511.0,0.15534213744009376,0.011827594312299477,2250,0.00013989198721633893,0.07089020597750327,0.15534213744009376,0.15531226789831232,2.9869541781440967e-05,0.999997777782716
1382511.0,0.15528188348476088,0.012269461630613076,2250,0.0001505396887050865,0.07072429901584153,0.15528188348476088,0.15531400005257584,-3.211656781496042e-05,0.999997777782716
1427511.0,0.1552942266600071,0.012266108659242356,2250,0.00015045742164034032,0.07056444465135164,0.1552942266600071,0.15531566901460261,-2.1442354595502255e-05,0.999997777782716
1472511.0,0.15531057869661466,0.012268162253475516,2250,0.00015050780507760145,0.07041023987386169,0.15531057869661466,0.15531727899202674,-6.700295412082058e-06,0.999997777782716
1517511.0,0.1553180021305227,0.0122646144245434,2250,0.00015042076698271805,0.07026131986739917,0.1553180021305227,0.15531883379371517,-8.316631924798479e-07,0.999997777782716
1562511.0,0.15543932017224132,0.011833340261907684,2250,0.00014002794175408542,0.07011735337815833,0.15543932017224132,0.15532033687812852,0.00011898329411280661,0.999997777782716
1607511.0,0.155397172703308,0.012269625320793185,2250,0.00015054370551264925,0.06997803875993402,0.155397172703308,0.15532179139460878,7.538130869921833e-05,0.999997777782716
1652511.0,0.15539476294692756,0.012270162599055563,2250,0.00015055689020726198,0.06984310058195485,0.15539476294692756,0.15532320021879525,7.156272813230169e-05,0.999997777782716
1697511.0,0.15536555338262445,0.012269702018953514,2250,0.00015054558763391194,0.06971228670616104,0.15536555338262445,0.1553245659831394,4.098739948504848e-05,0.999997777782716
