R_center,X_bar,std,n,var
1022501.0,0.840789772646949,0.08279984259328593,2251,0.006855813933472927
1067511.0,0.8407162481401396,0.08627466482225474,2250,0.007443317790192399
1112511.0,0.8403237126310693,0.08287070849774084,2250,0.006867554326917535
1157511.0,0.8398853154583524,0.08164920092431685,2250,0.006666592011579464
1202511.0,0.8397731176141724,0.08358626375119953,2250,0.006986663487885092
1247511.0,0.8393502894195263,0.08139066509173226,2250,0.0066244403640745245
1292511.0,0.8392578040585849,0.08168197081912061,2250,0.006671944356895671
1337511.0,0.8393674514190613,0.08734080747287375,2250,0.007628416650013598
1382511.0,0.8385787220405124,0.08042419404765874,2250,0.006468050988215468
1427511.0,0.8389129982583484,0.08638092400797971,2250,0.007461664032472366
1472511.0,0.838089953640964,0.07909224016128612,2250,0.006255582453730561
1517511.0,0.8379338088210551,0.07885242436465749,2250,0.00621770482818403
1562511.0,0.8380072928598751,0.08131018762590049,2250,0.006611346611759141
1607511.0,0.8376649592326146,0.07937057677715477,2250,0.00629968845793822
1652511.0,0.8373015947210346,0.07785911301152924,2250,0.006062041478942082
1697511.0,0.8380944896309467,0.09664479463356183,2250,0.009340216329763342
1742511.0,0.8370301661839333,0.0781811312227251,2250,0.006112289279264962
1787511.0,0.8368994828228276,0.07766566134686308,2250,0.0060319549524456215
1832511.0,0.8368961087650982,0.08038303503856001,2250,0.006461432322010366
1877511.0,0.8364680495566271,0.0772970800127156,2250,0.005974838578492157
1922511.0,0.8363573991460569,0.0768367369912046,2250,0.0059038841514555485
1967511.0,0.8365867385139151,0.08041426043626389,2250,0.006466453281511276
2012511.0,0.8360498076837249,0.07706349719979375,2250,0.005938782600662619
2057511.0,0.8358569964625681,0.07666972075798888,2250,0.00587824608110799
2102511.0,0.836219626115024,0.0844047429156647,2250,0.007124160626659451
2147511.0,0.8356823276262685,0.07674436108234622,2250,0.005889696957937538
2192511.0,0.8354523632741537,0.07620972270671783,2250,0.005807921835034823
2237511.0,0.8356280844289635,0.07904325067387938,2250,0.006247835477093733
