R_center,X_bar,std,n,var,x,y,yhat,resid,w
100091.0,0.6187897235849835,0.28068210227728885,10000,0.07878244253879843,0.0868520345788934,0.6187897235849835,0.6166683813345575,0.0021213422504260393,0.9862439756928172
300091.0,0.611314843928324,0.2795927550851714,10000,0.07817210869611664,0.07929056485496733,0.611314843928324,0.6118063734015349,-0.0004915294732108499,0.9939441399271775
500091.0,0.6092537596717362,0.2793933504442839,10000,0.07806064427248245,0.0762047280083212,0.6092537596717362,0.6098221872874342,-0.0005684276156979751,0.9953634135152205
700091.0,0.6080783408968263,0.2791902854266929,10000,0.07794721547663824,0.07429991496416956,0.6080783408968263,0.6085973968075774,-0.0005190559107510762,0.9968118664552265
900091.0,0.6072479446750668,0.27911651392714165,10000,0.07790602834684025,0.07293812412207666,0.6072479446750668,0.6077217683756573,-0.00047382370059045886,0.9973388580192822
1100091.0,0.6065385285751724,0.27908189135858547,10000,0.0778867020842853,0.07188605706013378,0.6065385285751724,0.607045291633966,-0.0005067630587936023,0.997586330721432
1300091.0,0.6061111242283723,0.2790180438314542,10000,0.07785106878353129,0.07103309558229161,0.6061111242283723,0.6064968393325955,-0.0003857151042231388,0.9980429370892846
1500091.0,0.6056448264036444,0.2789292210457991,10000,0.07780151035321625,0.07031836335494311,0.6056448264036444,0.6060372681267016,-0.00039244172305719083,0.998678675921662
1700091.0,0.6052644636733736,0.27899680538302873,10000,0.07783921741393561,0.06970490681492753,0.6052644636733736,0.6056428169587385,-0.0003783532853648408,0.9981948935980056
1900091.0,0.605030953514447,0.27890268863723633,10000,0.0777867097290792,0.06916867117295268,0.605030953514447,0.6052980186535886,-0.0002670651391415424,0.9988686963990352
2100081.0,0.6046886321297016,0.2788801939936914,9999,0.07777416260195895,0.06869317734409197,0.6046886321297016,0.6049922771969101,-0.00030364506720848006,0.9989299386087406
2300071.0,0.604510137057693,0.2788359166010018,10000,0.07774946838672084,0.06826660584936811,0.604510137057693,0.6047179926904488,-0.00020785563275582675,0.999347146115355
2500071.0,0.6042095106799518,0.278813514833941,10000,0.07773697605405624,0.0678802308390209,0.6042095106799518,0.6044695544325417,-0.0002600437525899224,0.9995077412096124
2700071.0,0.6040492651957833,0.2787846925501702,10000,0.07772090480029292,0.06752746799166377,0.6040492651957833,0.6042427287194267,-0.00019346352364346675,0.9997144210287506
2900071.0,0.6038488522291238,0.27873694976098884,10000,0.07769428716206002,0.06720319106003894,0.6038488522291238,0.6040342193857099,-0.0001853671565861248,1.000056917726605
3100071.0,0.6036053823558818,0.2787301821496635,10000,0.07769051444118459,0.06690334585005286,0.6036053823558818,0.603841419593757,-0.00023603723787524178,1.0001054813850807
3300071.0,0.6035100947525404,0.27870784312138774,10000,0.07767806181737608,0.06662467295161316,0.6035100947525404,0.6036622335502495,-0.00015213879770914485,1.0002658089864285
3500071.0,0.6033843502844741,0.27870100818322213,10000,0.07767425196234445,0.06636451428931774,0.6033843502844741,0.6034949521187147,-0.00011060183424060899,1.000314871161204
3700071.0,0.6031609996842608,0.27872577484580496,10000,0.07768805756339436,0.06612067490001787,0.6031609996842608,0.6033381639428118,-0.00017716425855096585,1.0001371096304272
3900071.0,0.603111836904399,0.2786627137623744,10000,0.077652908041411,0.06589132209123462,0.603111836904399,0.6031906906054213,-7.885370102234113e-05,1.0005898208322095
4100061.0,0.6029851193747323,0.27866292974075146,9999,0.077653028411699,0.06567492102582143,0.6029851193747323,0.6030515452097287,-6.642583499638643e-05,1.0004882109867121
4300051.0,0.6028867415113441,0.27866175713468627,10000,0.07765237488939088,0.0654701454572413,0.6028867415113441,0.6029198749822099,-3.31334708657538e-05,1.000596690763555
4500051.0,0.6027505510116772,0.27865554582565283,10000,0.0776489132193925,0.06527585880021547,0.6027505510116772,0.6027949491011009,-4.439808942369172e-05,1.0006412984135693
4700051.0,0.6027015695286916,0.27864053444460823,10000,0.07764054743557691,0.06509109794348308,0.6027015695286916,0.6026761482880391,2.542124065252338e-05,1.0007491177045966
4900051.0,0.6025765186563427,0.27863026209274433,10000,0.0776348229538714,0.06491501643305492,0.6025765186563427,0.6025629282750234,1.3590381319206202e-05,1.0008229089466985
5100051.0,0.6024321955163108,0.27861330078876034,10000,0.07762537137640825,0.06474687395148557,0.6024321955163108,0.6024548130396108,-2.2617523300016984e-05,1.0009447680126593
