R_center,X_bar,std,n,var,x,y,yhat,resid,w
5500051.0,0.784917160817872,0.006119313654120207,10000,3.7445999597502005e-05,0.06443187739854342,0.784917160817872,0.784943555357691,-2.6394539819007967e-05,1.069565673328855
5700051.0,0.784817351265459,0.006099575566923347,10000,3.720482209660827e-05,0.06428393677921149,0.784817351265459,0.7848213437620736,-3.99249661453549e-06,1.0764990535091274
5900051.0,0.7847281972527982,0.006077977129766601,10000,3.6941805989965854e-05,0.06414174174312126,0.7847281972527982,0.7847038785092719,2.431874352626373e-05,1.0841634484208196
6100041.0,0.7846283226910924,0.0060548220675210925,9999,3.6660870269340395e-05,0.0640048907911477,0.7846283226910924,0.7845908279266938,3.7494764398626756e-05,1.092362248445814
6300031.0,0.7845288096658334,0.006044225965170903,10000,3.653266751804613e-05,0.0638730097790989,0.7845288096658334,0.7844818829392596,4.692672657380381e-05,1.0963052657786405
6500031.0,0.7844274531927411,0.006023988461749259,10000,3.62884369872882e-05,0.06374576148787592,0.7844274531927411,0.7843767649751725,5.0688217568595206e-05,1.103683682683938
6700031.0,0.7843361573127431,0.006006629163015152,10000,3.607959390198411e-05,0.06362285304675215,0.7843361573127431,0.7842752320981817,6.092521456135813e-05,1.1100722442103697
6900031.0,0.78424740559518,0.0059943616343356146,10000,3.593237140319474e-05,0.06350401247837341,0.78424740559518,0.7841770596317473,7.034596343269417e-05,1.1146204441550813
7100031.0,0.7841645347126488,0.005973518355949426,10000,3.568292154886473e-05,0.06338899215288404,0.7841645347126488,0.7840820430124444,8.249170020435681e-05,1.122412460485554
7300031.0,0.7840927812249933,0.005969255195330224,10000,3.563200758697687e-05,0.06327756599160271,0.7840927812249933,0.7839899954799601,0.00010278574503319593,1.1240162563170444
7500031.0,0.7839907807833705,0.00594577388856373,10000,3.535222713392626e-05,0.06316952705882299,0.7839907807833705,0.7839007460877145,9.003469565593836e-05,1.132911814049158
7700031.0,0.783902047837619,0.0059348671642228444,10000,3.5222648256970506e-05,0.06306468547906499,0.783902047837619,0.7838141379823332,8.790985528572826e-05,1.1370796278797193
7900031.0,0.7838124565212219,0.005928460175684712,10000,3.514664005467961e-05,0.062962866628573,0.7838124565212219,0.7837300269096694,8.24296115524703e-05,1.1395386788229185
8100021.0,0.7837443059894215,0.005911188651050585,9999,3.494215126830924e-05,0.06286391443782795,0.7837443059894215,0.7836482839429616,9.60220464598649e-05,1.1460928770495458
8300011.0,0.7836808763709743,0.005904349799127736,10000,3.486134655045973e-05,0.06276767511188497,0.7836808763709743,0.7835687820344408,0.00011209433653347478,1.1488642790949823
8500011.0,0.7836132961956839,0.005887693933887591,10000,3.466493985913674e-05,0.06267400648373282,0.7836132961956839,0.7834914037420052,0.00012189245367866253,1.1553735830993495
8700011.0,0.783551771342705,0.005877060352063016,10000,3.4539838381791056e-05,0.06258278588602328,0.783551771342705,0.7834160477319412,0.00013572361076386041,1.1595582854287065
8900011.0,0.7834769648580803,0.0058629898865324845,10000,3.43746504095822e-05,0.062493894851671054,0.7834769648580803,0.7833426161403112,0.00013434871776907276,1.1651305626604933
9100011.0,0.7834126921400355,0.00585871357403916,10000,3.432452474263071e-05,0.06240722315870782,0.7834126921400355,0.7832710179143492,0.00014167422568633903,1.166832055892427
9300011.0,0.7833545492091546,0.005843250498009099,10000,3.414357638248358e-05,0.06232266808938418,0.7833545492091546,0.783201168200415,0.00015338100873962812,1.1730158353745657
9500011.0,0.7833009432765184,0.005837890277938587,10000,3.4080962897249875e-05,0.062240133770211765,0.7833009432765184,0.7831329877988132,0.00016795547770520614,1.1751708980090505
9700011.0,0.7832382439835944,0.0058288089088260765,10000,3.397501329561024e-05,0.062159530582600146,0.7832382439835944,0.783066402676929,0.0001718413066654767,1.1788356173549777
9900011.0,0.7831763882323202,0.005810285275845928,10000,3.3759414986711986e-05,0.06208077463524894,0.7831763882323202,0.7830013435333778,0.00017504469894236152,1.1863640347067237
