R_center,X_bar,std,n,var
1022501.0,0.7911744211123826,0.007204631829867899,2251,5.190671980394567e-05
1067511.0,0.7909758050509422,0.007122009096953159,2250,5.072301357708356e-05
1112511.0,0.7907929381622387,0.007119000379652976,2250,5.068016640549922e-05
1157511.0,0.7906033560425774,0.007072523925935195,2250,5.002059468292578e-05
1202511.0,0.7904312286206516,0.007057164986551991,2250,4.980357764741536e-05
1247511.0,0.7902647524133667,0.007032845150318661,2250,4.9460910908360714e-05
1292511.0,0.7901704660309657,0.007027963095158344,2250,4.9392265266907646e-05
1337511.0,0.7900364181260302,0.0069987197744367695,2250,4.8982078481092264e-05
1382511.0,0.789869872586728,0.006975940341426387,2250,4.86637436471401e-05
1427511.0,0.7897565597616525,0.006923275202093077,2250,4.7931739523916936e-05
1472511.0,0.7895663783160991,0.006911337615884828,2250,4.776658764074459e-05
1517511.0,0.7894715502296992,0.0068934238677924985,2250,4.751929262105129e-05
1562511.0,0.7893768657926431,0.0068666055622976065,2250,4.715027194817643e-05
1607511.0,0.7893116655936485,0.006866003842118828,2250,4.7142008759990505e-05
1652511.0,0.7891993678131377,0.0068532948582313135,2250,4.696765041385976e-05
1697511.0,0.789060523233749,0.00680670241707948,2250,4.633119779467563e-05
1742511.0,0.7889911500044657,0.006787341404379681,2250,4.606800333960674e-05
1787511.0,0.7888403831829791,0.006787432556750527,2250,4.6069240712437e-05
1832511.0,0.7887625824827968,0.006766664442862775,2250,4.5787747682303386e-05
1877511.0,0.7886491001868635,0.006737520320777365,2250,4.539418007288793e-05
1922511.0,0.7885807963845889,0.006755541317454581,2250,4.563733849183598e-05
1967511.0,0.7884848083654857,0.00671094302548117,2250,4.5036756291254354e-05
2012511.0,0.7884287651040591,0.006721182320213306,2250,4.517429178154792e-05
2057511.0,0.788352297018704,0.006706802217452322,2250,4.4981195984023384e-05
2102511.0,0.7882717529914933,0.006667519069659307,2250,4.445581054427052e-05
2147511.0,0.7882183404182702,0.006664694890867859,2250,4.441815798836015e-05
2192511.0,0.7881018552388591,0.006656661165672201,2250,4.431113787456839e-05
2237511.0,0.78802121227542,0.006636121466559211,2250,4.403810811892797e-05
2282511.0,0.7879392936713586,0.006648360619541154,2250,4.4200698927465644e-05
2327511.0,0.7878899424697124,0.006609282377837077,2250,4.3682613549987725e-05
2372511.0,0.7878282923620848,0.0066228427900655975,2250,4.3862046621923866e-05
2417511.0,0.7877504591103707,0.006595719135694292,2250,4.3503510916963854e-05
2462511.0,0.7876808591237627,0.006549784064335816,2250,4.2899671289427396e-05
2507511.0,0.7876128843188795,0.006585872284755715,2250,4.337371375111346e-05
2552511.0,0.7875420441909626,0.006556592946423341,2250,4.29889110650883e-05
2597511.0,0.7874784156322782,0.006539048428122465,2250,4.275915434533088e-05
2642511.0,0.7873945536517026,0.006544492786954328,2250,4.283038583849723e-05
2687511.0,0.7873038411259085,0.006506719710602821,2250,4.2337401392347255e-05
2732511.0,0.7872830246785472,0.006534713049530152,2250,4.270247463969965e-05
2777511.0,0.7872373417376289,0.006516145859938709,2250,4.246015686799637e-05
2822511.0,0.7871729467028262,0.006491848873335781,2250,4.214410179423105e-05
2867511.0,0.7871172120712333,0.006494697723107191,2250,4.218109851453373e-05
2912511.0,0.7870347523607453,0.006472388878381511,2250,4.189181779299667e-05
2957511.0,0.78699861338388,0.006460799460816685,2250,4.174192967288917e-05
3002511.0,0.7869346110860337,0.006445945513925775,2250,4.1550213568499826e-05
3047511.0,0.7868643007863543,0.006470580310622534,2250,4.186840955621601e-05
3092511.0,0.786816712165376,0.006445445495569569,2250,4.154376763635805e-05
3137511.0,0.7867960029489827,0.006431093831903732,2250,4.135896787475023e-05
3182511.0,0.7867537286394765,0.006410681907178963,2250,4.10968425150317e-05
3227511.0,0.7866909968995374,0.006416419386191399,2250,4.117043773949281e-05
3272511.0,0.7866201546206854,0.006423813007481456,2250,4.126537355508795e-05
3317511.0,0.786583120223048,0.006383347392338117,2250,4.0747123931269836e-05
3362511.0,0.7865434064531421,0.006420258158641538,2250,4.1219714823603236e-05
3407511.0,0.7864942714011279,0.006351289142713075,2250,4.033887377434499e-05
3452511.0,0.7864750900003942,0.006371348227666979,2250,4.059407823819515e-05
3497511.0,0.7864400641034716,0.006384635462564134,2250,4.0763569989831534e-05
3542511.0,0.7864005483077222,0.006371659817129212,2250,4.059804882521907e-05
3587511.0,0.786338394907183,0.006347853539028059,2250,4.029524455295105e-05
3632511.0,0.7863196368165288,0.006325159502997855,2250,4.000764273836407e-05
3677511.0,0.7862464169500121,0.006339334066507546,2250,4.01871564067831e-05
3722511.0,0.7861959285215849,0.00633003139751019,2250,4.006929749346481e-05
3767511.0,0.7861348046595107,0.006329250527615992,2250,4.005941224132732e-05
3812511.0,0.7860943301020475,0.006294360163336478,2250,3.961896986579721e-05
3857511.0,0.786076513660355,0.006310498309064566,2250,3.9822388908706745e-05
3902511.0,0.786036759074829,0.0063142775765467115,2250,3.987010131368061e-05
3947511.0,0.7859960968096023,0.0063024967931495065,2250,3.972146582765981e-05
3992511.0,0.7859562980432062,0.006290025369027384,2250,3.956441914300807e-05
4037511.0,0.7859275690157853,0.006280743414649369,2250,3.944773784066141e-05
4082511.0,0.7858941209435636,0.006287614262412322,2250,3.953409311289085e-05
4127511.0,0.7858533753995035,0.006263494949478011,2250,3.923136898213655e-05
4172511.0,0.7858144438004249,0.006267089404715443,2250,3.927640960669656e-05
4217511.0,0.7857592774956005,0.006253620017991378,2250,3.910776332942248e-05
4262511.0,0.785744136077336,0.006246582243126354,2250,3.901978972014147e-05
4307511.0,0.7857218460341688,0.006257583197621247,2250,3.915734747515175e-05
4352511.0,0.7856749995659049,0.006226945981412856,2250,3.8774856255433715e-05
4397511.0,0.7856507541302427,0.006246096350044207,2250,3.9013719614035563e-05
4442511.0,0.785595448373321,0.0062312281213867515,2250,3.8828203900761064e-05
4487511.0,0.7855722430730432,0.006230131446471354,2250,3.881453784031124e-05
4532511.0,0.7855221854522413,0.006203926762324034,2250,3.848870727228037e-05
4577511.0,0.7854993040353516,0.006238020505628065,2250,3.891289982863622e-05
4622511.0,0.7854957834443204,0.0061692790945170875,2250,3.806000454604557e-05
4667511.0,0.7854673505013484,0.006205987162266927,2250,3.85142766582219e-05
4712511.0,0.7854500186826537,0.006232829689393119,2250,3.884816593698032e-05
4757511.0,0.7854160494764244,0.006171662843793759,2250,3.8089422257464475e-05
4802511.0,0.785381759397488,0.006190925834726399,2250,3.832756269108276e-05
4847511.0,0.7853446614670142,0.006147339717523623,2250,3.778978560264342e-05
4892511.0,0.7853221824618796,0.0061929109395069066,2250,3.8352145904664315e-05
4937511.0,0.7852929043383511,0.006162425337396681,2250,3.79754860389886e-05
4982511.0,0.7852602984558079,0.00617029066146231,2250,3.8072486846929e-05
5027511.0,0.7852160469252778,0.006169973144142882,2250,3.80685685994444e-05
5072511.0,0.7852032909237654,0.006185205610573208,2250,3.8256768445066295e-05
