R_center,X_bar,std,n,var,x,y,yhat,resid,w
1022501.0,0.3325260083395411,0.04952188095220648,2251,0.002452416693044511,0.07226602029498029,0.3325260083395411,0.3323480899211938,0.00017791841834730038,1.0004422212395083
1067511.0,0.3322453802867124,0.05000470214996251,2250,0.0025004702371064654,0.07204174792992502,0.3322453802867124,0.33225846608052473,-1.3085793812317448e-05,0.999997777782716
1112511.0,0.33231152615524223,0.049508644896780175,2250,0.0024511059195154775,0.07182808859181997,0.33231152615524223,0.33217308342327645,0.00013844273196578216,0.999997777782716
1157511.0,0.3322368252275707,0.04949360062273343,2250,0.002449616502602639,0.0716240920612924,0.3322368252275707,0.3320915622222826,0.00014526300528810987,0.999997777782716
1202511.0,0.3320189119760636,0.049940066604651126,2250,0.0024940102524769908,0.07142896720357372,0.3320189119760636,0.33201358632385014,5.3256522134503825e-06,0.999997777782716
1247511.0,0.33210411755520663,0.04947977973155662,2250,0.0024482486022833617,0.0712420144220798,0.33210411755520663,0.33193887615482365,0.00016524140038298718,0.999997777782716
1292511.0,0.3319989079532644,0.0494938165512905,2250,0.002449637876812798,0.07106261219358881,0.3319989079532644,0.33186718334176585,0.00013172461149857373,0.999997777782716
1337511.0,0.33172190270414625,0.049909409175736295,2250,0.00249094912427107,0.07089020597750327,0.33172190270414625,0.3317982862788709,-7.638357472466994e-05,0.999997777782716
1382511.0,0.33180971445717466,0.04944187919916108,2250,0.002444499418744437,0.07072429901584153,0.33180971445717466,0.33173198645145263,7.772800572203309e-05,0.999997777782716
1427511.0,0.3317756500547111,0.04943486036761215,2250,0.0024438054195653107,0.07056444465135164,0.3317756500547111,0.33166810536610464,0.0001075446886064646,0.999997777782716
1472511.0,0.33158605437827376,0.04988370702183022,2250,0.0024883842262397936,0.07041023987386169,0.33158605437827376,0.3316064819716897,-2.0427593415917045e-05,0.999997777782716
1517511.0,0.3316521056205222,0.049451334949377125,2250,0.0024454345282754874,0.07026131986739917,0.3316521056205222,0.3315469704802568,0.00010513514026544435,0.999997777782716
1562511.0,0.33155969029085425,0.04940360769296082,2250,0.002440716453079978,0.07011735337815833,0.33155969029085425,0.33148943851598545,7.025177486880141e-05,0.999997777782716
1607511.0,0.33137878112120356,0.049860910054289234,2250,0.0024861103514419213,0.06997803875993402,0.33137878112120356,0.33143376553486037,-5.498441365681117e-05,0.999997777782716
1652511.0,0.3314586585207355,0.04939299576129919,2250,0.00243966803027572,0.06984310058195485,0.3314586585207355,0.3313798414690915,7.881705164403119e-05,0.999997777782716
