R_center,X_bar,std,n,var
100091.0,0.7132874138455768,0.19924408581661068,10000,0.039698205732896924
300091.0,0.7041938156398084,0.1975651529848172,10000,0.03903198967391422
500091.0,0.7019052754289139,0.19705208592494128,10000,0.03882952456737044
700091.0,0.7004141975740394,0.19682044499032073,10000,0.038738287566187864
900091.0,0.6994242778543417,0.19665802942327112,10000,0.038674380536644175
1100091.0,0.6987205197625606,0.19652763252550098,10000,0.03862311034607835
1300091.0,0.698061624466164,0.19643995056127544,10000,0.03858865417651634
1500091.0,0.6975581439954531,0.19635453481723145,10000,0.038555103343291354
1700091.0,0.6971228683640368,0.1962591770261207,10000,0.03851766456697018
1900091.0,0.6967362955284778,0.1962144416384513,10000,0.03850010710748922
2100081.0,0.6964255396564046,0.19617637820996797,9999,0.038485171367580395
2300071.0,0.6961446750542796,0.19609708504624093,10000,0.03845406676363265
2500071.0,0.6958825010419336,0.19607635474782273,10000,0.03844593689119402
2700071.0,0.6955341628213254,0.19612199640112787,10000,0.03846383747236402
2900071.0,0.6954107396942815,0.19597656034412278,10000,0.0384068122043136
3100071.0,0.6951825047603589,0.19595941428655617,10000,0.03840009204753015
3300071.0,0.6950088573137072,0.19590931074022863,10000,0.03838045803471146
3500071.0,0.6948260157801592,0.19590050002657322,10000,0.03837700591066141
3700071.0,0.6946899152435605,0.1958791387085557,10000,0.0383686369812056
3900071.0,0.6945569475944124,0.195828905408799,10000,0.038348960193608346
4100061.0,0.6943722130542125,0.1958323416224217,9999,0.03835030602532088
4300051.0,0.6942623532261003,0.19580328331007413,10000,0.03833892575500515
4500051.0,0.6941088580167508,0.19575422164687933,10000,0.03831971529257556
4700051.0,0.6940125937274549,0.19576410357357513,10000,0.03832358424796545
4900051.0,0.6938874825417682,0.1957472721468387,10000,0.038316994552928536
5100051.0,0.6937073386881373,0.19579246975480916,10000,0.03833469121268786
5300051.0,0.6936508889028357,0.19570486566378503,10000,0.03830039444448015
5500051.0,0.6935552387003677,0.19568657242519263,10000,0.03829323462752016
5700051.0,0.6934769332025519,0.19565367797946995,10000,0.038280361706894125
5900051.0,0.6933943981941946,0.1956629299614816,10000,0.03828398216111165
6100041.0,0.6933065677905266,0.19563611194359504,9999,0.03827348829640685
6300031.0,0.6932187723631249,0.19563016496604183,10000,0.03827116144464074
6500031.0,0.6931363058443545,0.19561789758969508,10000,0.03826636185741243
6700031.0,0.6930719909651675,0.19558195752344507,10000,0.03825230210870267
6900031.0,0.6929875142306423,0.19559838042610705,10000,0.0382587264253161
7100031.0,0.6929039252642517,0.19558245666214327,10000,0.03825249735399915
7300031.0,0.6928523003381596,0.19555370584010456,10000,0.03824125186779814
7500031.0,0.6927163806203286,0.1956611018784165,10000,0.03828326678827609
7700031.0,0.6927205542918888,0.19555846328501847,10000,0.038243112562397916
7900031.0,0.692658343751003,0.19551962175246612,10000,0.038227922490227426
8100021.0,0.6925792006020703,0.19554253545302594,9999,0.03823688317139791
8300011.0,0.6925132382135325,0.1955204978066318,10000,0.03822826506255311
8500011.0,0.6924429319272275,0.1954791090954463,10000,0.0382120820927494
8700011.0,0.692382785014518,0.19549389369817463,10000,0.038217862473273204
8900011.0,0.6923263059098391,0.1954584915809668,10000,0.03820402193110686
9100011.0,0.6922882629314463,0.1954811630894393,10000,0.03821288512279997
9300011.0,0.692239420321668,0.19546813401544041,10000,0.03820779141547817
9500011.0,0.6921898035133881,0.19543924348168198,10000,0.03819649789269217
9700011.0,0.6921262419084364,0.1954519356350867,10000,0.03820145914350207
9900011.0,0.6919969812181854,0.19553698160495123,10000,0.03823471117517503
