R_center,X_bar,std,n,var,x,y,yhat,resid,w
1022501.0,0.751374520979925,0.008516439580036617,2251,7.252974312041427e-05,0.07226602029498029,0.751374520979925,0.7512805782840135,9.39426959114531e-05,1.0004422212395083
1067511.0,0.7511707271565391,0.008484269961701756,2250,7.198283678303471e-05,0.07204174792992502,0.7511707271565391,0.7510968151409401,7.391201559903138e-05,0.999997777782716
1112511.0,0.7509243568358582,0.008469821049305408,2250,7.173786860725696e-05,0.07182808859181997,0.7509243568358582,0.7509217480455915,2.608790266700467e-06,0.999997777782716
1157511.0,0.7508066095356623,0.008401331653810172,2250,7.058237355731276e-05,0.0716240920612924,0.7508066095356623,0.7507545984120797,5.2011123582551555e-05,0.999997777782716
1202511.0,0.7506605298511316,0.00835614387288459,2250,6.982514042434666e-05,0.07142896720357372,0.7506605298511316,0.7505947180044454,6.581184668619233e-05,0.999997777782716
1247511.0,0.7504998316666005,0.008322487875970211,2250,6.926380444567116e-05,0.0712420144220798,0.7504998316666005,0.7504415335908188,5.829807578172641e-05,0.999997777782716
1292511.0,0.7503862593983529,0.008247062948742676,2250,6.801404728052424e-05,0.07106261219358881,0.7503862593983529,0.7502945359106822,9.172348767072513e-05,0.999997777782716
1337511.0,0.750260179832096,0.00825812551312266,2250,6.819663699048741e-05,0.07089020597750327,0.750260179832096,0.7501532705873979,0.000106909244698139,0.999997777782716
1382511.0,0.750086972814884,0.008228645565697886,2250,6.771060784587948e-05,0.07072429901584153,0.750086972814884,0.7500173305899522,6.96422249317763e-05,0.999997777782716
1427511.0,0.749984932173408,0.008169270900425046,2250,6.673698704453144e-05,0.07056444465135164,0.749984932173408,0.7498863499386116,9.858223479641826e-05,0.999997777782716
1472511.0,0.7497616557361391,0.008187131453146573,2250,6.702912143110191e-05,0.07041023987386169,0.7497616557361391,0.7497599984169628,1.6573191762292439e-06,0.999997777782716
1517511.0,0.7496648977224097,0.008194732196403015,2250,6.715363577076419e-05,0.07026131986739917,0.7496648977224097,0.749637977103961,2.6920618448778022e-05,0.999997777782716
1562511.0,0.7495437878820573,0.008145961320294742,2250,6.635668583173807e-05,0.07011735337815833,0.7495437878820573,0.7495200145785574,2.3773303499896592e-05,0.999997777782716
1607511.0,0.7494343039218408,0.008109422710564683,2250,6.576273669862226e-05,0.06997803875993402,0.7494343039218408,0.7494058636794279,2.844024241299703e-05,0.999997777782716
1652511.0,0.7493235071253951,0.008080672272571377,2250,6.529726437670387e-05,0.06984310058195485,0.7493235071253951,0.7492952987255159,2.820839987915935e-05,0.999997777782716
1697511.0,0.7492415028946707,0.00801455973904619,2250,6.423316781074012e-05,0.06971228670616104,0.7492415028946707,0.7491881131212282,5.338977344249152e-05,0.999997777782716
1742511.0,0.7491288506269032,0.00805001175904578,2250,6.480268932077534e-05,0.06958536575836746,0.7491288506269032,0.7490841172843686,4.473334253451977e-05,0.999997777782716
1787511.0,0.7489462016401254,0.008016251977251955,2250,6.426029576279587e-05,0.06946212493153148,0.7489462016401254,0.7489831368461912,-3.693520606584677e-05,0.999997777782716
1832511.0,0.7488929856794356,0.007960162055873092,2250,6.336417995576174e-05,0.06934236807033177,0.7488929856794356,0.7488850110819526,7.9745974830292e-06,0.999997777782716
1877511.0,0.7487782048291525,0.007913829815990134,2250,6.262870235645443e-05,0.06922591399507712,0.7487782048291525,0.7487895915375641,-1.138670841160927e-05,0.999997777782716
1922511.0,0.7487039459785391,0.00793133481436566,2250,6.290607193756876e-05,0.06911259503007626,0.7487039459785391,0.7486967408237757,7.205154763378907e-06,0.999997777782716
