R_center,X_bar,std,n,var
100091.0,0.7690051094778682,0.016855720137022034,10000,0.00028411530133761007
300091.0,0.7580285509848941,0.009873840474967236,10000,9.749272572510121e-05
500091.0,0.7549651967888209,0.009210528551876476,10000,8.483383620493177e-05
700091.0,0.7532151748292529,0.00884647488476505,10000,7.826011788677879e-05
900091.0,0.7520072967463973,0.008639802218515352,10000,7.46461823750628e-05
1100091.0,0.7510312415866482,0.008459900537084633,10000,7.156991709736487e-05
1300091.0,0.7503551870652652,0.00827722415420808,10000,6.851243969900566e-05
1500091.0,0.7497264476350527,0.008168304909108554,10000,6.67212050881669e-05
1700091.0,0.7492113211423725,0.008053728557671861,10000,6.486254368065928e-05
1900091.0,0.7487581212027529,0.007933864622280535,10000,6.294620784467466e-05
2100081.0,0.7483754248096646,0.007832625049596661,9999,6.135001516756909e-05
2300071.0,0.7480019814678409,0.007782069459555976,10000,6.056060507335384e-05
2500071.0,0.7476922704184259,0.007733456240711801,10000,5.98063454270043e-05
2700071.0,0.7473976095494502,0.00765430894701492,10000,5.8588445456352654e-05
2900071.0,0.7471000667086446,0.007604450581709383,10000,5.782766864966018e-05
3100071.0,0.7468360091698284,0.007566749704591767,10000,5.7255701091939596e-05
3300071.0,0.7466354368604287,0.00752224929430927,10000,5.65842344457363e-05
3500071.0,0.7464293648663411,0.0075041721817734495,10000,5.631260013370249e-05
3700071.0,0.7462093821867318,0.007466497467892215,10000,5.5748584438040866e-05
3900071.0,0.7459859879549126,0.00743805020723755,10000,5.532459088538656e-05
4100061.0,0.7458010230739915,0.007395038749618269,9999,5.468659810835573e-05
4300051.0,0.7456584758065408,0.007349018085882257,10000,5.400806682662451e-05
4500051.0,0.7455080500063811,0.007309151524533104,10000,5.34236960085846e-05
4700051.0,0.7453672934875223,0.007285884716442664,10000,5.30841161012928e-05
4900051.0,0.7452137274611018,0.007278153111005394,10000,5.29715127072375e-05
5100051.0,0.7450823451518604,0.007241506370813199,10000,5.243941451852814e-05
5300051.0,0.7449445973423872,0.007211223635317397,10000,5.2001746318560255e-05
5500051.0,0.7448285093679613,0.007181635231631671,10000,5.1575884600213284e-05
5700051.0,0.744738282781602,0.0071595631547672085,10000,5.1259344567100186e-05
5900051.0,0.7446147096848367,0.007132955899958618,10000,5.087905987075446e-05
6100041.0,0.744500079850267,0.007110291823510544,9999,5.05562498154809e-05
6300031.0,0.7443995257591047,0.007103084070024516,10000,5.045380330583604e-05
6500031.0,0.744279336594163,0.007084047960131845,10000,5.0183735501448154e-05
6700031.0,0.7441952136017924,0.007060255880924237,10000,4.9847213104125274e-05
6900031.0,0.7441152959278353,0.007030899920738018,10000,4.943355369543387e-05
7100031.0,0.7440124788566114,0.007017999037132674,10000,4.925231048519514e-05
7300031.0,0.7439372286959112,0.006997939404377088,10000,4.8971155907333555e-05
7500031.0,0.7438666818699746,0.0069854567218353945,10000,4.8796605612635295e-05
7700031.0,0.7437633758926978,0.006965531837497822,10000,4.8518633779195776e-05
7900031.0,0.7436667575601942,0.0069491898308697885,10000,4.829123930546408e-05
8100021.0,0.7435750779491447,0.006926289216509707,9999,4.797348231073865e-05
8300011.0,0.7435172672521906,0.006895398582274609,10000,4.754652160843469e-05
8500011.0,0.7434461981342302,0.0069005584294016134,10000,4.761770663758566e-05
8700011.0,0.7433732632446951,0.006888165992149927,10000,4.744683073541079e-05
8900011.0,0.7432938586464377,0.006865253474906929,10000,4.713170527472166e-05
9100011.0,0.7432288637466273,0.006849856318975645,10000,4.692053159061057e-05
9300011.0,0.743160191044889,0.006840550552374338,10000,4.679313185958886e-05
9500011.0,0.743111684452245,0.006814452928475283,10000,4.643676871440536e-05
9700011.0,0.7430554770266358,0.006813187445318279,10000,4.6419523165042616e-05
9900011.0,0.7429970448258282,0.0067954537232286045,10000,4.61781913045415e-05
