R_center,X_bar,std,n,var
1022501.0,0.5521908397852835,0.0439047939357896,2251,0.0019276309305441474
1067511.0,0.5518217824250524,0.042992102060825696,2250,0.0018483208396084532
1112511.0,0.5520845604784538,0.049063261382722746,2250,0.002407203617509373
1157511.0,0.5515258796731116,0.04276518338504983,2250,0.0018288609099569421
1202511.0,0.5513188676452901,0.04278272247702868,2250,0.0018303613425464554
1247511.0,0.5515783454549231,0.048056852920261385,2250,0.0023094611125996354
1292511.0,0.5512081225541876,0.04300278022284406,2250,0.0018492391068942282
1337511.0,0.5509696093322556,0.0419499419020955,2250,0.0017597976255891879
1382511.0,0.5510823654137338,0.04758710299892494,2250,0.002264532371830291
1427511.0,0.5505943399943427,0.04136539988711614,2250,0.001711096307821028
1472511.0,0.5506614652783177,0.04280402856610197,2250,0.0018321848614876737
1517511.0,0.55055586892578,0.04545490042923708,2250,0.0020661479730318577
1562511.0,0.5502643281733769,0.041323275841966586,2250,0.0017076131263112594
1607511.0,0.5501322763397728,0.04103693930253828,2250,0.001684030387320211
1652511.0,0.5502733149672342,0.04560943923258188,2250,0.002080220947110579
1697511.0,0.550048886983629,0.041835143703827016,2250,0.0017501792487198571
1742511.0,0.5497432925429818,0.04077322888218577,2250,0.0016624561934791078
1787511.0,0.5500377097626675,0.04662627082898766,2250,0.0021740091314181057
1832511.0,0.5495334284037138,0.040380567947044206,2250,0.001630590267725854
1877511.0,0.5496687115926182,0.04160349770708838,2250,0.0017308510214637078
1922511.0,0.5496589083904903,0.04477346213786464,2250,0.0020046629118107987
1967511.0,0.5492921677521444,0.04029654893177011,2250,0.0016238118558105426
2012511.0,0.5492053374654635,0.039950675178581106,2250,0.0015960564472244966
2057511.0,0.5494727350424347,0.046125441115049425,2250,0.0021275563180578917
2102511.0,0.5490580725874884,0.039889966254108636,2250,0.0015912094077539258
2147511.0,0.5489019516979959,0.03960550674656153,2250,0.0015685961646519306
2192511.0,0.5492030239086387,0.04515265728242473,2250,0.0020387624596641027
2237511.0,0.5487568364068813,0.039431471967753776,2250,0.001554840981543752
2282511.0,0.5488041700480654,0.03998702344206251,2250,0.0015989620437560565
2327511.0,0.548894700285343,0.04327781510099853,2250,0.0018729692799162167
2372511.0,0.5485022185487809,0.03913213054125425,2250,0.0015313236406977637
2417511.0,0.5485588366344774,0.039410989276292524,2250,0.0015532260757360444
2462511.0,0.548766270792288,0.04401824208922564,2250,0.0019376056366256756
2507511.0,0.5483722506579062,0.039109341731621304,2250,0.0015295406106807356
2552511.0,0.5483690008028285,0.039118465656723805,2250,0.00153025435533628
